,postcode,propertyType,bedrooms,datesold_year,month,price,lag1,lag2,lag3,lag6,lag12,lag24,lag36
4233,10,1,2,2016,8,12.907518628904814,12.978300532727465,13.072122160967583,13.116009903432154,13.014638958817157,13.071420898666755,12.925537134407493,13.085612943929592
4316,10,1,3,2016,8,13.279367126213993,13.287877815881902,13.415032991367148,13.073173133213556,13.764217263576723,13.199324418540456,12.89921982609012,13.190022025878145
4468,11,0,3,2016,8,13.046561663988047,13.107757225014966,13.359488726238958,13.214258642108584,13.202636827685511,13.276922137220927,13.093063291692776,13.096019402064725
4584,11,0,4,2016,8,13.46453363514018,13.620209125878153,13.658856747918897,13.454062335272884,13.541073712262516,13.164464553422963,13.443105397482432,13.606331547000437
4715,11,1,2,2016,8,12.948009990259552,12.948009990259552,12.456831363877356,12.400816722322686,12.367340793126296,12.502466658583977,12.88664104388326,12.628049068796232
4798,12,0,2,2016,8,12.831342403687033,12.821258284620408,12.751299696013497,12.70076888736628,12.644327576461327,12.821258284620408,12.769253499630093,12.821258284620408
4924,12,0,3,2016,8,13.083022657050472,13.016404392100974,13.009804173748147,13.000124376030719,12.978932809080776,12.988831984779805,12.98343563244428,12.968512652586067
5064,12,0,4,2016,8,13.247722579568844,13.285048959681424,13.198920897983548,13.260009370362038,13.272314776390031,13.280038451496294,13.147262797876769,13.180854236478057
5240,12,1,2,2016,8,12.560244459250788,12.567237494741759,12.476099782743232,12.594730635321955,12.524526376648708,12.628067055589549,12.498742259492994,12.64440902621835
5286,14,0,1,2016,8,12.388394202324127,13.204864598916071,12.802158113246987,12.826649133255284,12.72982768989081,13.221756930054593,13.216973045246451,13.198091075432924
5315,14,0,2,2016,8,12.976180867226248,13.028052697933088,12.892950213076523,12.834681304952548,13.126355398673866,12.834681304952548,12.792929647709489,12.750879439632378
5430,14,0,3,2016,8,13.187474625127713,13.130728293735956,13.243518498960796,13.268769862498155,13.151089655662725,13.077087032534692,13.181198163125222,13.076450320389922
5565,14,0,4,2016,8,13.466468745077716,13.419946274533373,13.408293916817303,13.37829675154153,13.491740637585945,13.32726148837719,13.179058721080875,13.399995114002609
5646,14,0,5,2016,8,13.430583101073658,13.988202565782386,13.521139497361697,13.415032991367148,13.521139497361697,13.955272500339431,13.633388981172985,13.50421861987336
5823,14,1,2,2016,8,12.69260557672712,12.91410843858387,12.625878870908997,12.588780766515722,13.01135732602697,12.65714826489039,12.786470972648123,12.977337605354071
5899,14,1,3,2016,8,12.95866728473354,12.92513120787462,12.92391243868049,12.911642346088676,12.788288265382835,12.97695217463047,12.985397522331173,12.770675974976635
6207,18,0,3,2016,8,13.105725736251305,13.028052697933088,12.823957341589573,13.041153321978786,12.808565457821988,12.955915169766666,12.92947186926064,12.936033799212835
6330,18,0,4,2016,8,13.57423485832665,13.230320518909421,13.397567928344996,13.390862630439337,13.239002902358633,13.347704512262027,13.14392915531889,13.235692062711331
6524,19,0,3,2016,8,13.104233350531858,12.994530005894443,13.226723392728571,13.127350918915367,13.157086813462714,13.041153321978786,13.017002861746501,12.994530005894443
6642,19,0,4,2016,8,13.244581010128579,13.34550692871854,13.262125319779487,13.30745886108101,13.272936235883703,13.205582573155072,13.235692062711331,13.06048797368624
6812,20,0,3,2016,8,13.15946646535583,13.056757620306335,13.191578446425801,13.06438109486598,13.226723392728571,12.994530005894443,13.026292908653595,13.028052697933086
6946,20,0,4,2016,8,13.395819742592128,13.287877815881902,13.31751889217837,13.34790405331826,13.407091090029674,13.332137960979585,13.437611977573916,13.248996028337697
7190,21,0,3,2016,8,13.056709082507513,13.0632886901821,13.000873479816619,13.03088750390995,12.964824673031448,13.019832188756663,13.03134397901716,12.97027118350102
7330,21,0,4,2016,8,13.31845868666751,13.30516101133177,13.192666501246752,13.148680685721702,13.248261544279703,13.229721895724829,13.260907186852387,13.15910850134116
7424,21,0,5,2016,8,13.253391639810731,13.279367126213993,13.444446876573442,13.439361504190163,13.541073712262516,13.312983737012978,13.199324418540456,13.604789526648622
7612,22,0,3,2016,8,12.913492485376837,12.937237893277642,12.937925296638614,12.906381619117738,13.016497683660488,12.934400483603447,12.836013750186327,12.939470228711416
7747,22,0,4,2016,8,13.293912837216372,13.314635265051452,13.314910254741072,13.299193694424,13.437174117244362,13.228373681903653,13.396504179289444,13.174481331666435
7855,22,1,3,2016,8,12.736700896592344,12.916568464424731,12.987688474077729,13.229958310226356,13.227322350426837,13.221756930054593,13.216973045246451,13.198091075432924
7863,23,0,2,2016,8,12.86099861326992,12.88664104388326,13.126355398673866,13.021437458814368,12.965985862730658,12.999832216266029,13.216973045246451,13.198091075432924
7891,23,0,3,2016,8,13.304684934198283,13.19188944005294,13.27594246533263,13.217673557208652,13.270783382522602,13.102160670086809,13.204361924051677,13.198091075432924
7942,23,0,4,2016,8,13.715690222682063,13.581527217846427,13.54980739223127,13.644326745580775,13.422467969854669,13.493237040742875,13.474896422175725,12.464583340681674
8017,24,0,2,2016,8,12.676076274775909,12.779873068457553,12.736700896592344,12.758286982524949,13.227322350426837,13.221756930054593,13.216973045246451,13.198091075432924
8055,24,0,3,2016,8,13.16158409055761,13.180632285528302,12.994530005894443,13.165422866864777,13.06653349244366,13.102160670086809,13.010313873595706,13.010169567954518
8144,24,0,4,2016,8,13.764217263576723,13.404530269168001,13.324487561494465,13.440635273810116,13.521139497361697,13.321214236149494,13.197470849891134,13.237921718038601
8255,24,1,2,2016,8,12.84792653170257,12.815838217151068,12.676076274775909,12.886894176399482,12.745485726148077,12.793859310432293,12.803878755785385,12.797367851649547
8330,25,0,2,2016,8,12.824630969099047,12.736700896592344,12.834681304952548,12.706847933442663,12.668233097314884,12.89921982609012,12.699243334057444,12.831791141641133
8457,25,0,3,2016,8,13.068728161571697,13.022239286442915,12.999856702911533,13.046089600048337,13.098631355930126,12.995474162311194,12.931656764075933,12.90863960604217
8593,25,0,4,2016,8,13.521449206753529,13.499394716849945,13.486520261690817,13.392951970929852,13.441253376980303,13.425703378419318,13.367683809150263,13.351204949833177
8694,25,0,5,2016,8,13.989463865087712,14.126664986601197,13.67930893678387,13.791900692325141,13.748301808270826,13.573438996764546,13.53579665516167,13.46737051647538
8738,25,1,1,2016,8,12.48748510496836,12.400816722322686,12.48748510496836,12.429176196044365,12.397725529753012,12.644327576461327,12.571614123908313,13.198091075432924
8777,25,1,2,2016,8,12.721885810807205,12.779873068457553,12.706847933442663,12.706847933442663,12.863592648446968,12.768541502448002,12.746551999541598,12.745309817613434
8942,26,0,3,2016,8,13.012408992736274,13.154507830730896,13.137580343209189,13.104403052027337,13.056156264942212,12.880610236840948,13.187682843524973,12.965475621867183
9073,26,0,4,2016,8,13.471493262170021,13.405221332490617,13.377962729918115,13.424230084848066,13.397162824025097,13.482133526250363,13.360479985218927,13.349282683882826
9216,26,1,2,2016,8,12.65395846952229,12.618182296357007,12.779873068457553,12.66032791780777,12.760587016722505,12.73775214408076,13.216973045246451,13.198091075432924
22,0,0,2,2016,9,13.795307850646754,13.516430440560123,13.67969083482174,13.739708844547993,13.946538820370678,13.541073712262516,13.68973904504632,13.198091075432924
103,0,0,3,2016,9,13.992261069708773,14.093142294562554,13.87141818990257,14.27293540500315,14.180153671552183,13.74723171721098,13.698976741708323,13.603245124797247
196,0,0,4,2016,9,14.291744736960643,14.006130917572923,14.130321297804308,14.160753740940585,14.042646130548022,14.133054784699967,13.830399170458024,14.077874822431763
347,0,1,2,2016,9,13.348901161786555,13.541073712262516,13.160525838498677,13.407542319637992,13.166380262821102,13.623138665316818,13.262125319779487,13.145202157137815
436,1,1,1,2016,9,13.071070083016778,13.125358886384126,13.011431816697048,12.948009990259552,12.873902018105827,12.991058076626338,12.834681304952548,12.871029217113056
501,1,1,2,2016,9,13.34550692871854,13.159177350527045,13.37700559577791,13.808485943027309,13.329377546788656,13.26067499320184,13.296316684527769,13.239079109053435
748,2,0,3,2016,9,13.546323068148657,13.531820506782031,13.702155205635043,13.51203779960617,13.723405320175546,13.49238728765122,13.386179578754128,13.40660202807835
880,2,0,4,2016,9,13.891854124551609,13.773229165707667,13.718632482987786,13.64827463858836,13.707925347284336,13.553604521827475,13.519892315351328,13.610943392223
960,2,0,5,2016,9,14.117465289702773,13.947415628844212,13.82174110771491,13.866678844538674,13.530934767131562,13.837924152801174,13.684832234322156,13.592367006650065
1049,2,1,1,2016,9,12.736700896592344,12.758519943986984,12.389712777066682,12.508027377268672,12.674512552799726,12.496874845318198,12.925942896230872,12.86617997201192
1161,2,1,2,2016,9,12.876462838967504,12.89921982609012,12.810616273169916,12.68354828961461,12.824855410801257,12.717398144337816,12.89093560650242,12.981951223687583
1206,2,1,3,2016,9,13.253391639810731,13.240146413060712,13.279367126213993,13.165422866864777,13.235692062711331,13.182335439858445,13.216973045246451,13.198091075432924
1232,3,0,2,2016,9,13.502852499442316,14.130321297804308,12.873902018105827,13.922569630257682,13.681979165339753,13.664687668229693,13.216973045246451,13.198091075432924
1292,3,0,3,2016,9,14.234001570527466,13.781609006288592,14.291744736960643,13.883169206438088,13.774167594429892,13.777289345144077,13.543701834668784,13.573438996764546
1380,3,0,4,2016,9,14.178416051653642,14.291744736960643,14.06821291152003,14.024555184898983,14.200772958754918,13.989463865087712,13.997832114758229,14.155547860749982
1450,3,0,5,2016,9,14.291744736960643,14.158035866298563,13.99365674334775,14.093142294562554,14.053477038170122,14.291744736960643,14.122995257712237,14.291744736960643
1504,3,1,1,2016,9,12.80628183043085,12.676076274775909,12.768541502448002,12.854483932248728,12.429216196844385,12.619836556453032,12.644327576461327,12.959844447906551
1592,3,1,2,2016,9,13.015891132893811,12.84792653170257,13.112313041550829,13.198706943991663,13.501940714560366,13.115086968433552,13.1470559899947,12.842649474601725
1694,4,0,2,2016,9,13.312983737012978,13.06048797368624,13.38472764187182,12.84792653170257,13.265597545490238,13.321214236149494,13.316284070041636,13.081541382884074
1791,4,0,3,2016,9,13.883169206438088,13.836782693239813,13.573085643472135,13.296316684527769,13.466898261448893,13.458835614025542,13.240146413060714,13.277228087965243
1868,4,0,4,2016,9,14.131780087267968,13.574712071411344,13.38779984090879,14.291744736960643,13.820498099475314,14.19394699368452,13.605098121003794,13.122363377404328
1932,4,1,1,2016,9,13.102160670086809,12.765688433465597,13.03066028423394,12.761393509182716,12.977337605354071,12.911642346088676,13.101956567626669,12.964401011874637
2042,4,1,2,2016,9,13.337474757021274,13.10724973959428,13.059157301500536,13.116345305078765,13.07457271356798,12.961020226995567,13.10724973959428,13.138236726560619
2117,4,1,3,2016,9,13.764217263576723,13.635187003832993,13.933293593620656,13.10011776845701,13.547631112808673,13.753635154246188,13.038981768465275,13.344706608547769
2240,5,0,3,2016,9,13.634787722534018,13.558465454974383,13.523374135163113,13.618278388434565,13.459311691159028,13.525715142865087,13.433517806041252,13.415032991367148
2349,5,0,4,2016,9,13.776769729647844,13.710150042306449,13.661193197579918,14.195657858088147,13.687222537662743,13.789294911145863,13.614128498431578,13.507625778194974
2431,5,1,1,2016,9,12.206072645530174,12.345834587905332,12.2783933071098,12.2783933071098,12.429216196844385,12.34096248389343,13.216973045246451,13.198091075432924
2464,5,1,2,2016,9,13.182987999220764,12.853175887588714,12.43320821811392,12.86747112777554,12.699243334057444,12.524526376648708,13.0080742310022,12.90116182691374
2605,6,0,3,2016,9,13.440453406027492,13.443480225942347,13.369223455335854,13.452026772096211,13.459121287502702,13.221303325259232,13.145591503523535,13.415032991367148
2669,6,0,4,2016,9,13.455257792677658,13.81710927932797,13.55349623226107,13.53843866462451,13.532263082580359,13.451906903951027,13.37700559577791,14.0623706358958
2764,6,1,1,2016,9,12.594730635321955,12.367340793126296,12.449018824140563,12.31642070269904,12.691580461311874,12.644327576461327,12.24288661865289,12.57418196709457
2843,6,1,2,2016,9,12.561413366455769,12.768541502448004,12.882836346839595,12.770439036224193,12.759598498828192,12.506177237980513,12.520883385370206,12.691580461311874
2999,7,0,3,2016,9,13.208541073645382,13.384727641871821,13.445895102749807,13.38472764187182,13.425672705741809,13.266463721378086,13.079455876393052,12.994530005894443
3117,7,0,4,2016,9,13.665075190032642,13.487353652946776,13.460263166016729,13.687677186454389,13.67883135904902,13.731694071871164,13.704578997256991,13.511021367196111
3196,7,0,5,2016,9,13.766845385982993,14.077874822431763,13.36295384232226,13.435713196604688,13.304684934198283,13.756291198304304,13.484224848030362,13.527828485512494
3285,7,1,2,2016,9,12.581937283862047,12.628067055589549,12.631340380934516,14.291744736960643,12.431214199507055,12.506177237980513,12.66032791780777,12.551433829568632
3482,9,0,3,2016,9,13.368512975732255,13.382857762869092,13.238960524988144,13.351250403345604,13.247134286581979,13.308510939031812,13.253391639810731,13.041153321978786
3613,9,0,4,2016,9,13.6529916284665,13.451187393187285,13.566594549874129,13.550240895093268,13.547781930997633,13.3912575575422,13.36557095975428,13.384214689821588
3695,9,0,5,2016,9,13.9094561708068,13.507625778194974,13.16158409055761,13.706811141040934,13.554145793829866,13.724162518504968,13.48631180530956,13.255144488638146
3906,10,0,3,2016,9,13.924813292854724,13.896629609249066,13.493926933836812,14.07530742692652,13.92660460546986,14.10162890843987,13.463680999022019,13.64827463858836
3984,10,0,4,2016,9,14.093142294562554,14.175280706810309,13.847493603817323,14.143914619935975,14.066269276311456,14.049000401332627,13.876448856069352,13.997832114758229
4110,10,1,1,2016,9,12.749486458889315,12.73102955075217,12.705635077017453,12.766773558789813,12.833680804618965,12.732771618452455,12.643117166791662,12.789683939021812
4234,10,1,2,2016,9,13.27577092403364,12.907518628904814,12.978300532727465,13.072122160967583,13.149492044792582,13.107394761710408,12.926348493478372,13.132313708257495
4469,11,0,3,2016,9,13.371044712506377,13.046561663988047,13.107757225014966,13.359488726238958,13.079038252665955,13.130048060162876,13.155798153490563,13.028052697933086
4585,11,0,4,2016,9,13.122363377404328,13.46453363514018,13.620209125878153,13.658856747918897,13.623744542342319,13.358699522504523,13.45166712454693,13.296316684527769
4644,11,0,5,2016,9,13.667590427887653,13.237476184504834,13.740787011768338,13.09190416991962,13.89570709995855,13.458835614025542,13.487006490992238,13.492138662905008
4716,11,1,2,2016,9,12.92391243868049,12.948009990259552,12.948009990259552,12.456831363877356,12.358793732547838,12.479909311159902,12.524526376648708,12.628049068796232
4799,12,0,2,2016,9,12.871334622600585,12.831342403687033,12.821258284620408,12.751299696013497,12.762827201184564,12.810388612383504,12.841325847671216,12.827992316801751
4925,12,0,3,2016,9,13.071088879832597,13.083022657050472,13.016404392100974,13.009804173748147,13.040526468521414,12.996361660723414,12.949529998482683,12.980703802329264
5065,12,0,4,2016,9,13.297221252658193,13.247722579568844,13.285048959681424,13.198920897983548,13.247944984826063,13.158138256639063,13.134785897402885,13.116009903432154
5160,12,0,5,2016,9,13.578125450395266,13.270783382522602,13.409044949522526,13.410545324897761,13.241034907121827,13.37855478276474,13.121029154391191,13.112313041550829
5241,12,1,2,2016,9,12.644327576461327,12.560244459250788,12.567237494741759,12.476099782743232,12.672946381766982,12.736700896592344,12.666657052859415,12.64440902621835
5263,12,1,3,2016,9,13.051940913107783,12.992254692057308,12.840000466430148,12.948009990259552,12.958051515463698,13.221756930054593,13.216973045246451,13.198091075432924
5316,14,0,2,2016,9,12.92391243868049,12.976180867226248,13.028052697933088,12.892950213076523,12.892950213076523,12.757080058928995,12.792929647709489,12.750879439632378
5431,14,0,3,2016,9,13.246569960059198,13.187474625127713,13.130728293735956,13.243518498960796,13.1313231187758,13.175914676135772,13.165422866864777,13.116345305078765
5566,14,0,4,2016,9,13.375648085630527,13.466468745077716,13.419946274533373,13.408293916817303,13.360434949302775,13.312983737012978,13.30765670458744,13.22491996572942
5647,14,0,5,2016,9,13.287877815881902,13.430583101073658,13.988202565782386,13.521139497361697,13.548937448722729,13.737549016494562,13.220397117675692,13.102160670086809
5722,14,1,1,2016,9,12.557433494645137,12.593600052951672,12.464583340681674,12.6054078932628,12.546109948315884,12.592354934221564,12.546109948315882,12.730801174465157
5824,14,1,2,2016,9,13.033422868107682,12.69260557672712,12.91410843858387,12.625878870908997,12.844499613889885,12.872619144292939,12.891691559669328,12.936435325016264
5900,14,1,3,2016,9,13.250463380031643,12.95866728473354,12.92513120787462,12.92391243868049,12.92391243868049,12.751299696013495,13.06790719160827,12.863592648446968
6013,17,1,1,2016,9,12.611537753638338,12.468436909997664,12.524526376648708,12.560244459250788,12.72635342806692,12.66877947849762,13.216973045246451,13.198091075432924
6055,17,1,2,2016,9,12.779873068457553,12.873902018105827,12.80765263256463,12.84792653170257,12.896716695872,12.911642346088676,12.947414574939788,12.929824232852972
6208,18,0,3,2016,9,13.152476810830363,13.105725736251305,13.028052697933088,12.823957341589573,13.012176418369572,13.06750735304719,13.006503491309793,13.017002861746503
6331,18,0,4,2016,9,13.411294669256542,13.57423485832665,13.230320518909421,13.397567928344996,13.297370750653569,13.38071962047428,13.15289258243915,13.39239051461739
6525,19,0,3,2016,9,12.971540487669746,13.104233350531858,12.994530005894443,13.226723392728571,13.116848196716218,13.089771312803668,12.96804601701997,13.190022025878145
6643,19,0,4,2016,9,13.35506114152335,13.244581010128579,13.34550692871854,13.262125319779487,13.31298373701298,13.334445981359114,13.235692062711331,13.312956188424153
6813,20,0,3,2016,9,13.11096533245196,13.15946646535583,13.056757620306335,13.191578446425801,13.038981768465277,13.288724914619555,13.112060484408433,13.215398243371517
6947,20,0,4,2016,9,13.353673491384932,13.395819742592128,13.287877815881902,13.31751889217837,13.450227239488942,13.304684934198283,13.311122501856708,13.210984569057857
7020,20,0,5,2016,9,13.64709190633931,13.329377546788654,13.581053246749793,13.658856747918897,13.547631112808672,13.244581010128575,13.569610019527447,13.428376406540831
7073,21,0,2,2016,9,12.89921982609012,12.560244459250788,12.765688433465597,12.58450908125042,12.706847933442663,12.84792653170257,12.74951685916667,13.198091075432924
7191,21,0,3,2016,9,12.964148895953608,13.056709082507513,13.0632886901821,13.000873479816619,13.000689971561762,12.971685825944835,12.932835920360045,12.957488734214095
7331,21,0,4,2016,9,13.313259181168418,13.31845868666751,13.30516101133177,13.192666501246752,13.313644675569755,13.272316689165553,13.027319828717435,13.251007848455457
7425,21,0,5,2016,9,13.217673557208654,13.253391639810731,13.279367126213993,13.444446876573442,13.399995114002609,13.263284068460706,13.3382808836268,13.415032991367148
7613,22,0,3,2016,9,13.001701200997102,12.913492485376837,12.937237893277642,12.937925296638614,12.8771020208365,12.909494980420053,12.889169490236618,12.885796805757979
7748,22,0,4,2016,9,13.262125319779487,13.293912837216372,13.314635265051452,13.314910254741072,13.239968619478592,13.466024001265376,13.273366250940857,13.361905074528174
7827,22,0,5,2016,9,13.64827463858836,13.415032991367148,13.36138027787483,13.473020249017498,13.358225701126315,13.570249201396445,13.825460888817442,13.456451822670267
8458,25,0,3,2016,9,13.097698037169335,13.068728161571697,13.022239286442915,12.999856702911533,13.028946071649699,12.97098219231701,12.901716706288706,12.985397522331171
8594,25,0,4,2016,9,13.458362287738613,13.521449206753529,13.499394716849945,13.486520261690817,13.547369640719328,13.430783468414452,13.251811444591215,13.284088867212068
8695,25,0,5,2016,9,13.676248490630767,13.989463865087712,14.126664986601197,13.67930893678387,13.815510557964274,13.527828485512494,13.527828485512494,13.864300722133706
8739,25,1,1,2016,9,12.48748510496836,12.48748510496836,12.400816722322686,12.48748510496836,12.502466658583977,12.601487417784837,12.571614123908313,13.198091075432924
8778,25,1,2,2016,9,12.88664104388326,12.721885810807205,12.779873068457553,12.706847933442663,12.570715759118084,12.86099861326992,12.746551999541598,12.745309817613434
8943,26,0,3,2016,9,13.181740162172318,13.012408992736274,13.154507830730896,13.137580343209189,13.000948755513894,13.155314477544014,13.06685066747407,12.968629277462286
9074,26,0,4,2016,9,13.432437432872831,13.471493262170021,13.405221332490617,13.377962729918115,13.425771150317592,13.357382797272804,13.274376774869946,13.383187995686228
9163,26,0,5,2016,9,13.739708844547993,13.270783382522602,13.553366269300334,13.619930060040543,13.570249201396445,13.32612021491835,13.287877815881902,13.642644159941074
9196,26,1,1,2016,9,12.506177237980513,12.62478298038836,12.573835886454326,12.468436909997664,12.592372431130016,12.566983998073686,13.216973045246451,13.198091075432924
9217,26,1,2,2016,9,12.810388612383504,12.65395846952229,12.618182296357007,12.779873068457553,12.760587016722505,12.73775214408076,13.216973045246451,13.198091075432924
9239,26,1,3,2016,9,12.983101310070822,12.896716695872,12.94084150078094,12.991115090794375,13.05406106403337,13.003959625109635,13.216973045246451,13.198091075432924
23,0,0,2,2016,10,13.547631112808672,13.795307850646754,13.516430440560123,13.67969083482174,13.711260536590476,13.582316670796564,13.68973904504632,13.198091075432924
104,0,0,3,2016,10,14.01947128986171,13.992261069708773,14.093142294562554,13.87141818990257,14.064321856027062,13.64709190633931,13.517104522149518,13.883169206438088
197,0,0,4,2016,10,14.291744736960643,14.291744736960643,14.006130917572923,14.130321297804308,14.061067704115382,14.291744736960643,14.247292974389811,14.227620208791109
246,0,0,5,2016,10,14.146252119876502,14.20303796538577,14.169682371684887,14.291744736960643,14.291744736960643,14.03062193758122,13.869051324892304,13.842612584971029
291,0,1,1,2016,10,12.994530005894443,12.945626198904275,12.929991484756872,13.049792684569493,12.911642346088676,12.959844447906551,13.10011776845701,12.894507391316294
348,0,1,2,2016,10,13.49392693383681,13.348901161786555,13.541073712262516,13.160525838498677,13.250756592172726,12.86876061860541,12.983101310070822,13.145202157137815
437,1,1,1,2016,10,13.047639831208391,13.071070083016778,13.125358886384126,13.011431816697048,12.962194625251508,12.80765263256463,12.889169490236618,12.691580461311874
502,1,1,2,2016,10,13.406790157135436,13.34550692871854,13.159177350527045,13.37700559577791,13.235692062711331,13.458835614025542,12.96453929221076,13.239079109053435
620,2,0,2,2016,10,13.557387287754038,13.142166004700508,13.419500608626866,13.45166712454693,13.094478173914794,13.322442989119986,13.248996028337697,12.88664104388326
749,2,0,3,2016,10,13.569929661531129,13.546323068148657,13.531820506782031,13.702155205635043,13.547699271083417,13.495876176204614,13.386648872049713,13.359240757887466
881,2,0,4,2016,10,13.641157170819497,13.891854124551609,13.773229165707667,13.718632482987786,13.804719206886054,13.818256783632298,13.58735446482652,13.647683447320771
961,2,0,5,2016,10,13.862871129324112,14.117465289702773,13.947415628844212,13.82174110771491,13.997832114758229,13.835313185260452,13.610943392223,13.795307850646754
1050,2,1,1,2016,10,12.59360005295167,12.736700896592344,12.758519943986984,12.389712777066682,12.537316954607082,12.518447330572327,12.449018824140564,12.936033799212836
1162,2,1,2,2016,10,12.822608723718279,12.876462838967504,12.89921982609012,12.810616273169916,12.958078183096474,12.852193730037179,12.880928556117867,12.66032791780777
1207,2,1,3,2016,10,13.142166004700508,13.253391639810731,13.240146413060712,13.279367126213993,12.894207284266574,13.232114241363448,13.216973045246451,13.198091075432924
1293,3,0,3,2016,10,13.949604292444974,14.234001570527466,13.781609006288592,14.291744736960643,13.84506936020582,13.9108207377686,13.655928488139809,13.769466619462868
1381,3,0,4,2016,10,14.180847874981659,14.178416051653642,14.291744736960643,14.06821291152003,14.173185002236089,13.902605264815207,13.849911984681606,14.141210697603576
1451,3,0,5,2016,10,14.089347223594002,14.291744736960643,14.158035866298563,13.99365674334775,14.188796767708203,13.883169206438088,14.081713598738931,14.291744736960643
1593,3,1,2,2016,10,13.037894220777877,13.015891132893811,12.84792653170257,13.112313041550829,12.964539292210763,12.913184366440492,13.149978544437303,12.774223335915432
1695,4,0,2,2016,10,13.732128949025222,13.312983737012978,13.06048797368624,13.38472764187182,13.00019574343012,13.785051350479566,13.001325049027272,13.296316684527769
1792,4,0,3,2016,10,13.605869190515357,13.883169206438088,13.836782693239813,13.573085643472135,13.65063591477404,13.487978240912533,13.485268871093698,13.270352255117778
1869,4,0,4,2016,10,14.28551418721001,14.131780087267968,13.574712071411344,13.38779984090879,14.291744736960643,13.670484785914017,13.842639225352526,13.444446876573442
1933,4,1,1,2016,10,12.971540487669746,13.102160670086809,12.765688433465597,13.03066028423394,12.971540487669746,12.950981760648709,13.06048797368624,12.964401011874637
2043,4,1,2,2016,10,13.062613372998555,13.337474757021274,13.10724973959428,13.059157301500536,13.08500759086056,13.123790929395513,13.304684934198283,12.932009648913109
2241,5,0,3,2016,10,13.665656191307821,13.634787722534018,13.558465454974383,13.523374135163113,13.513053199930338,13.42984807715229,13.316284070041636,13.365309556014719
2350,5,0,4,2016,10,13.820498099475314,13.776769729647844,13.710150042306449,13.661193197579918,13.837272049745787,13.895245525983126,13.88036153028389,13.487006490992238
2520,6,0,1,2016,10,12.323855681186558,12.301382825334498,12.2783933071098,12.506177237980513,12.983101310070822,13.221756930054593,13.216973045246451,13.198091075432924
2536,6,0,2,2016,10,12.965709567358951,12.367340793126296,12.936033799212836,13.65416740755551,12.72486643894534,12.697715449879391,13.216973045246451,13.198091075432924
2606,6,0,3,2016,10,13.498742904617396,13.440453406027492,13.443480225942347,13.369223455335854,13.495443025368338,13.480037821676143,13.238070185116298,13.188151117942333
2670,6,0,4,2016,10,14.038254029257141,13.455257792677658,13.81710927932797,13.55349623226107,13.381645975334411,13.573438996764546,13.217673557208654,13.617059619240436
2720,6,0,5,2016,10,13.70178179263593,13.681979165339753,13.444446876573442,13.38472764187182,14.291744736960643,13.687677186454389,14.115615150414612,13.198091075432924
2765,6,1,1,2016,10,12.560244459250788,12.594730635321955,12.367340793126296,12.449018824140563,12.598114733306195,12.820987977820543,12.334905517373144,12.429216196844385
2844,6,1,2,2016,10,12.759957758756611,12.561413366455769,12.768541502448004,12.882836346839595,12.785491060761776,12.42420365502084,12.57418196709457,12.813117127036708
2910,7,0,2,2016,10,12.542544882151386,12.542544882151386,12.745485726148077,13.265597545490236,12.533576212168626,12.885912457173811,13.216973045246451,13.198091075432924
3000,7,0,3,2016,10,13.413539339110365,13.208541073645382,13.384727641871821,13.445895102749807,13.447160582445038,13.375971469522359,13.348037058572164,13.222208712374044
3118,7,0,4,2016,10,13.768418950430423,13.665075190032642,13.487353652946776,13.460263166016729,13.521586824589019,13.648972868871581,13.782470703886075,13.438146879966984
3235,7,1,1,2016,10,12.242083083053206,12.206072645530174,12.206072645530174,12.254862809699606,12.254862809699606,12.321630986164445,12.2783933071098,13.198091075432924
3286,7,1,2,2016,10,12.535376392672774,12.581937283862047,12.628067055589549,12.631340380934516,12.652892939320253,12.604848765487542,12.66032791780777,12.602328814553028
3483,9,0,3,2016,10,13.295966483158402,13.368512975732255,13.382857762869092,13.238960524988144,13.257185603211775,13.29219991224652,13.15916858816664,13.095505923234446
3614,9,0,4,2016,10,13.593241624060726,13.6529916284665,13.451187393187285,13.566594549874129,13.468691645288844,13.347504931381211,13.369223455335854,13.336829387524851
3696,9,0,5,2016,10,13.816609953407573,13.9094561708068,13.507625778194974,13.16158409055761,13.710150042306449,13.517778149658993,13.42984807715229,13.235692062711331
3723,9,1,1,2016,10,12.58564998268621,12.206072645530174,12.736700896592344,12.513557345278134,12.576576801206095,12.48544362913355,13.216973045246451,13.198091075432924
3833,10,0,2,2016,10,13.946538820370678,13.017002861746503,13.805460222110773,13.049792684569493,13.785051350479566,13.005829561148378,13.52422315658078,13.198091075432924
3907,10,0,3,2016,10,13.816010433005925,13.924813292854724,13.896629609249066,13.493926933836812,13.736196751244549,13.417351197771495,13.598100538497825,13.710150042306449
4022,10,0,5,2016,10,14.243063262536442,13.7288627512386,14.137594057133388,13.909802037251191,14.291744736960643,14.291744736960643,14.018960633565761,13.198091075432924
4111,10,1,1,2016,10,12.758519943986984,12.749486458889315,12.73102955075217,12.705635077017453,12.814478597635027,12.719893778275962,12.751299696013495,12.902547616182794
4235,10,1,2,2016,10,13.21658205264331,13.27577092403364,12.907518628904814,12.978300532727465,13.090212017387243,13.147752611409148,12.951575056424048,13.190022025878143
4470,11,0,3,2016,10,13.164437159540016,13.371044712506377,13.046561663988047,13.107757225014966,13.125026494823812,13.192355749224363,13.159108501341159,12.89921982609012
